Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region,Manufacturer,City
CA-2020-01799,2023-08-06 22:14:49.644822416,Standard Class,CUST-1799,Customer 1799,Corporate,Florida,Office Supplies,Labels,271.26,3,0.17,80.76,South,Apple,Miami
CA-2020-01800,2023-08-07 15:46:33.196598304,First Class,CUST-1800,Customer 1800,Consumer,Texas,Technology,Accessories,119.15,3,0.08,193.64,Central,Dell,Austin
CA-2020-01801,2023-08-08 09:18:16.748374192,Second Class,CUST-1801,Customer 1801,Consumer,Texas,Office Supplies,Storage,109.92,7,0.14,18.51,Central,Apple,Dallas
CA-2020-01802,2023-08-09 02:50:00.300150080,First Class,CUST-1802,Customer 1802,Corporate,Illinois,Technology,Machines,210.5,4,0.11,120.8,Central,Samsung,Chicago
CA-2020-01803,2023-08-09 20:21:43.851925968,First Class,CUST-1803,Customer 1803,Home Office,Illinois,Furniture,Furnishings,149.29,6,0.39,46.38,Central,Microsoft,Chicago
CA-2020-01804,2023-08-10 13:53:27.403701856,Second Class,CUST-1804,Customer 1804,Consumer,New York,Office Supplies,Binders,468.26,9,0.39,-46.05,East,Apple,Rochester
CA-2020-01805,2023-08-11 07:25:10.955477744,Standard Class,CUST-1805,Customer 1805,Home Office,California,Furniture,Furnishings,440.74,3,0.13,179.56,West,HP,San Francisco
CA-2020-01806,2023-08-12 00:56:54.507253632,Same Day,CUST-1806,Customer 1806,Home Office,Florida,Furniture,Chairs,346.05,2,0.39,176.52,South,Lenovo,Tampa
CA-2020-01807,2023-08-12 18:28:38.059029520,First Class,CUST-1807,Customer 1807,Home Office,Texas,Furniture,Chairs,348.57,8,0.27,14.2,Central,Microsoft,Dallas
CA-2020-01808,2023-08-13 12:00:21.610805408,Same Day,CUST-1808,Customer 1808,Corporate,Illinois,Furniture,Tables,379.71,8,0.2,-59.37,Central,Apple,Springfield
CA-2020-01809,2023-08-14 05:32:05.162581296,First Class,CUST-1809,Customer 1809,Consumer,Texas,Technology,Phones,200.33,2,0.38,-9.62,Central,Apple,Houston
CA-2020-01810,2023-08-14 23:03:48.714357184,Second Class,CUST-1810,Customer 1810,Home Office,California,Technology,Copiers,99.04,1,0.39,190.78,West,HP,San Diego
CA-2020-01811,2023-08-15 16:35:32.266133072,Second Class,CUST-1811,Customer 1811,Home Office,Florida,Office Supplies,Binders,475.77,8,0.11,-69.12,South,Microsoft,Miami
CA-2020-01812,2023-08-16 10:07:15.817908960,Same Day,CUST-1812,Customer 1812,Consumer,Texas,Technology,Machines,325.74,8,0.4,143.29,Central,Lenovo,Austin
CA-2020-01813,2023-08-17 03:38:59.369684848,Standard Class,CUST-1813,Customer 1813,Consumer,Florida,Office Supplies,Storage,102.2,8,0.01,61.84,South,Apple,Tampa
CA-2020-01814,2023-08-17 21:10:42.921460736,Second Class,CUST-1814,Customer 1814,Corporate,Florida,Furniture,Bookcases,90.62,8,0.08,166.29,South,HP,Tampa
CA-2020-01815,2023-08-18 14:42:26.473236624,First Class,CUST-1815,Customer 1815,Corporate,California,Technology,Phones,96.34,3,0.27,26.15,West,Samsung,Los Angeles
CA-2020-01816,2023-08-19 08:14:10.025012512,Second Class,CUST-1816,Customer 1816,Consumer,Florida,Furniture,Chairs,87.87,4,0.5,15.28,South,Lenovo,Tampa
CA-2020-01817,2023-08-20 01:45:53.576788400,Second Class,CUST-1817,Customer 1817,Corporate,Illinois,Technology,Phones,437.14,5,0.29,-15.65,Central,Samsung,Springfield
CA-2020-01818,2023-08-20 19:17:37.128564288,First Class,CUST-1818,Customer 1818,Corporate,California,Furniture,Tables,444.18,1,0.22,-25.4,West,Dell,San Diego
CA-2020-01819,2023-08-21 12:49:20.680340176,First Class,CUST-1819,Customer 1819,Consumer,Texas,Office Supplies,Storage,229.95,3,0.4,175.61,Central,Lenovo,Austin
CA-2020-01820,2023-08-22 06:21:04.232116064,Same Day,CUST-1820,Customer 1820,Corporate,Illinois,Office Supplies,Storage,272.41,3,0.2,-51.73,Central,Dell,Springfield
CA-2020-01821,2023-08-22 23:52:47.783891952,Second Class,CUST-1821,Customer 1821,Consumer,Florida,Furniture,Bookcases,94.73,4,0.03,42.35,South,HP,Miami
CA-2020-01822,2023-08-23 17:24:31.335667840,Standard Class,CUST-1822,Customer 1822,Corporate,Florida,Technology,Phones,288.3,1,0.22,-84.39,South,Dell,Tampa
CA-2020-01823,2023-08-24 10:56:14.887443728,Same Day,CUST-1823,Customer 1823,Home Office,California,Technology,Machines,399.0,6,0.09,-13.1,West,HP,Los Angeles
CA-2020-01824,2023-08-25 04:27:58.439219616,First Class,CUST-1824,Customer 1824,Consumer,Florida,Furniture,Bookcases,406.62,9,0.22,159.46,South,Microsoft,Orlando
CA-2020-01825,2023-08-25 21:59:41.990995504,First Class,CUST-1825,Customer 1825,Corporate,Texas,Technology,Accessories,395.48,5,0.2,191.76,Central,Lenovo,Dallas
CA-2020-01826,2023-08-26 15:31:25.542771392,First Class,CUST-1826,Customer 1826,Home Office,California,Technology,Machines,70.1,2,0.24,-70.31,West,Samsung,Los Angeles
CA-2020-01827,2023-08-27 09:03:09.094547280,Second Class,CUST-1827,Customer 1827,Corporate,Texas,Technology,Accessories,441.51,5,0.38,9.43,Central,Dell,Dallas
CA-2020-01828,2023-08-28 02:34:52.646323168,Second Class,CUST-1828,Customer 1828,Corporate,New York,Technology,Machines,135.44,6,0.23,112.39,East,Microsoft,New York City
CA-2020-01829,2023-08-28 20:06:36.198099056,Second Class,CUST-1829,Customer 1829,Corporate,Texas,Office Supplies,Labels,403.84,4,0.35,191.47,Central,Dell,Austin
CA-2020-01830,2023-08-29 13:38:19.749874944,First Class,CUST-1830,Customer 1830,Home Office,New York,Office Supplies,Binders,52.3,3,0.09,9.69,East,Lenovo,Rochester
CA-2020-01831,2023-08-30 07:10:03.301650832,Same Day,CUST-1831,Customer 1831,Consumer,New York,Technology,Copiers,137.86,9,0.44,86.73,East,Apple,Rochester
CA-2020-01832,2023-08-31 00:41:46.853426720,Second Class,CUST-1832,Customer 1832,Corporate,New York,Office Supplies,Binders,317.31,4,0.48,-66.65,East,Samsung,Buffalo
CA-2020-01833,2023-08-31 18:13:30.405202608,Standard Class,CUST-1833,Customer 1833,Corporate,Texas,Office Supplies,Binders,206.96,6,0.48,87.71,Central,Samsung,Austin
CA-2020-01834,2023-09-01 11:45:13.956978496,Same Day,CUST-1834,Customer 1834,Corporate,Florida,Furniture,Chairs,17.53,8,0.16,-83.85,South,Lenovo,Orlando
CA-2020-01835,2023-09-02 05:16:57.508754384,First Class,CUST-1835,Customer 1835,Corporate,New York,Office Supplies,Binders,167.15,5,0.48,194.31,East,Microsoft,Rochester
CA-2020-01836,2023-09-02 22:48:41.060530272,Standard Class,CUST-1836,Customer 1836,Home Office,Texas,Technology,Copiers,209.1,9,0.46,-96.51,Central,Microsoft,Dallas
CA-2020-01837,2023-09-03 16:20:24.612306160,Same Day,CUST-1837,Customer 1837,Home Office,New York,Office Supplies,Binders,360.13,1,0.09,13.42,East,HP,New York City
CA-2020-01838,2023-09-04 09:52:08.164082048,Standard Class,CUST-1838,Customer 1838,Corporate,Texas,Office Supplies,Binders,338.61,2,0.26,113.21,Central,Apple,Houston
CA-2020-01839,2023-09-05 03:23:51.715857936,Same Day,CUST-1839,Customer 1839,Home Office,California,Furniture,Bookcases,471.17,5,0.37,114.33,West,Dell,San Diego
CA-2020-01840,2023-09-05 20:55:35.267633824,Same Day,CUST-1840,Customer 1840,Corporate,Illinois,Technology,Accessories,491.54,2,0.05,113.83,Central,Dell,Naperville
CA-2020-01841,2023-09-06 14:27:18.819409712,Second Class,CUST-1841,Customer 1841,Home Office,Illinois,Technology,Machines,92.83,6,0.44,82.81,Central,HP,Chicago
CA-2020-01842,2023-09-07 07:59:02.371185600,Standard Class,CUST-1842,Customer 1842,Consumer,California,Furniture,Tables,72.96,4,0.5,4.54,West,Apple,Los Angeles
CA-2020-01843,2023-09-08 01:30:45.922961488,Standard Class,CUST-1843,Customer 1843,Consumer,Texas,Furniture,Bookcases,497.63,4,0.22,-95.98,Central,Dell,Austin
CA-2020-01844,2023-09-08 19:02:29.474737376,Same Day,CUST-1844,Customer 1844,Home Office,California,Office Supplies,Storage,460.45,1,0.49,6.47,West,Microsoft,San Diego
CA-2020-01845,2023-09-09 12:34:13.026513264,First Class,CUST-1845,Customer 1845,Consumer,California,Technology,Machines,272.13,3,0.16,173.15,West,Microsoft,Los Angeles
CA-2020-01846,2023-09-10 06:05:56.578289152,Standard Class,CUST-1846,Customer 1846,Corporate,Florida,Furniture,Tables,480.97,4,0.43,146.55,South,Samsung,Orlando
CA-2020-01847,2023-09-10 23:37:40.130065040,Second Class,CUST-1847,Customer 1847,Corporate,Florida,Furniture,Tables,342.51,4,0.21,81.74,South,Dell,Miami
CA-2020-01848,2023-09-11 17:09:23.681840928,First Class,CUST-1848,Customer 1848,Consumer,California,Technology,Machines,264.59,2,0.36,-88.01,West,Samsung,San Diego
CA-2020-01849,2023-09-12 10:41:07.233616816,Same Day,CUST-1849,Customer 1849,Corporate,California,Office Supplies,Binders,324.24,9,0.33,62.53,West,HP,Los Angeles
CA-2020-01850,2023-09-13 04:12:50.785392704,Standard Class,CUST-1850,Customer 1850,Corporate,New York,Office Supplies,Storage,42.1,1,0.23,35.91,East,HP,New York City
CA-2020-01851,2023-09-13 21:44:34.337168592,Second Class,CUST-1851,Customer 1851,Consumer,Florida,Office Supplies,Storage,341.2,2,0.43,18.94,South,HP,Tampa
CA-2020-01852,2023-09-14 15:16:17.888944480,First Class,CUST-1852,Customer 1852,Consumer,Texas,Office Supplies,Storage,83.36,7,0.01,77.14,Central,Apple,Dallas
CA-2020-01853,2023-09-15 08:48:01.440720368,First Class,CUST-1853,Customer 1853,Home Office,Illinois,Office Supplies,Storage,217.59,4,0.39,168.3,Central,Samsung,Springfield
CA-2020-01854,2023-09-16 02:19:44.992496256,Standard Class,CUST-1854,Customer 1854,Consumer,Illinois,Furniture,Furnishings,17.68,6,0.03,87.88,Central,Microsoft,Naperville
CA-2020-01855,2023-09-16 19:51:28.544272144,Standard Class,CUST-1855,Customer 1855,Corporate,New York,Technology,Machines,257.49,9,0.11,15.5,East,Lenovo,Buffalo
CA-2020-01856,2023-09-17 13:23:12.096048032,Standard Class,CUST-1856,Customer 1856,Home Office,California,Furniture,Bookcases,195.81,3,0.15,-23.92,West,HP,San Diego
CA-2020-01857,2023-09-18 06:54:55.647823920,Standard Class,CUST-1857,Customer 1857,Corporate,California,Furniture,Bookcases,379.8,2,0.35,-93.08,West,Microsoft,Los Angeles
CA-2020-01858,2023-09-19 00:26:39.199599808,Standard Class,CUST-1858,Customer 1858,Corporate,California,Technology,Accessories,109.75,5,0.43,-79.36,West,Microsoft,Los Angeles
CA-2020-01859,2023-09-19 17:58:22.751375696,Same Day,CUST-1859,Customer 1859,Corporate,Florida,Technology,Accessories,373.65,1,0.38,-31.29,South,Apple,Miami
CA-2020-01860,2023-09-20 11:30:06.303151584,Standard Class,CUST-1860,Customer 1860,Home Office,Texas,Office Supplies,Storage,140.86,7,0.26,159.38,Central,Apple,Dallas
CA-2020-01861,2023-09-21 05:01:49.854927472,Standard Class,CUST-1861,Customer 1861,Home Office,California,Technology,Machines,73.85,9,0.37,-22.07,West,Dell,San Francisco
CA-2020-01862,2023-09-21 22:33:33.406703360,First Class,CUST-1862,Customer 1862,Consumer,Texas,Furniture,Tables,375.6,3,0.37,29.61,Central,Apple,Dallas
CA-2020-01863,2023-09-22 16:05:16.958479248,Same Day,CUST-1863,Customer 1863,Consumer,New York,Office Supplies,Binders,388.74,7,0.05,171.99,East,Microsoft,New York City
CA-2020-01864,2023-09-23 09:37:00.510255136,First Class,CUST-1864,Customer 1864,Corporate,Texas,Office Supplies,Storage,425.23,7,0.36,100.98,Central,Dell,Austin
CA-2020-01865,2023-09-24 03:08:44.062031024,Same Day,CUST-1865,Customer 1865,Home Office,Illinois,Furniture,Chairs,142.78,5,0.34,47.09,Central,Samsung,Chicago
CA-2020-01866,2023-09-24 20:40:27.613806912,Second Class,CUST-1866,Customer 1866,Home Office,Florida,Technology,Accessories,473.15,3,0.09,7.47,South,Apple,Tampa
CA-2020-01867,2023-09-25 14:12:11.165582800,Same Day,CUST-1867,Customer 1867,Consumer,New York,Office Supplies,Binders,30.54,8,0.27,-23.3,East,Samsung,Rochester
CA-2020-01868,2023-09-26 07:43:54.717358688,Standard Class,CUST-1868,Customer 1868,Consumer,California,Office Supplies,Binders,429.08,2,0.23,129.13,West,HP,Los Angeles
CA-2020-01869,2023-09-27 01:15:38.269134576,Standard Class,CUST-1869,Customer 1869,Consumer,California,Furniture,Furnishings,183.56,3,0.14,-51.6,West,Microsoft,San Diego
CA-2020-01870,2023-09-27 18:47:21.820910464,Same Day,CUST-1870,Customer 1870,Corporate,Texas,Furniture,Tables,76.13,4,0.38,-45.36,Central,Microsoft,Houston
CA-2020-01871,2023-09-28 12:19:05.372686352,Same Day,CUST-1871,Customer 1871,Home Office,California,Furniture,Chairs,238.99,5,0.03,4.84,West,Microsoft,San Diego
CA-2020-01872,2023-09-29 05:50:48.924462240,First Class,CUST-1872,Customer 1872,Consumer,New York,Furniture,Furnishings,395.74,8,0.42,7.46,East,Dell,New York City
CA-2020-01873,2023-09-29 23:22:32.476238128,Standard Class,CUST-1873,Customer 1873,Consumer,California,Technology,Machines,130.82,2,0.02,164.22,West,Microsoft,San Diego
CA-2020-01874,2023-09-30 16:54:16.028014016,Same Day,CUST-1874,Customer 1874,Corporate,California,Furniture,Furnishings,107.81,4,0.25,103.77,West,Apple,Los Angeles
CA-2020-01875,2023-10-01 10:25:59.579789904,First Class,CUST-1875,Customer 1875,Consumer,Texas,Furniture,Chairs,113.17,8,0.01,-99.66,Central,Apple,Austin
CA-2020-01876,2023-10-02 03:57:43.131565792,Second Class,CUST-1876,Customer 1876,Home Office,California,Office Supplies,Storage,488.42,4,0.32,147.64,West,Microsoft,Los Angeles
CA-2020-01877,2023-10-02 21:29:26.683341680,First Class,CUST-1877,Customer 1877,Home Office,Texas,Office Supplies,Storage,48.97,5,0.17,132.36,Central,Samsung,Dallas
CA-2020-01878,2023-10-03 15:01:10.235117568,First Class,CUST-1878,Customer 1878,Corporate,New York,Office Supplies,Paper,328.98,1,0.49,96.96,East,Lenovo,Rochester
CA-2020-01879,2023-10-04 08:32:53.786893456,Same Day,CUST-1879,Customer 1879,Home Office,Illinois,Technology,Accessories,381.44,6,0.14,-5.97,Central,Dell,Chicago
CA-2020-01880,2023-10-05 02:04:37.338669344,Standard Class,CUST-1880,Customer 1880,Corporate,New York,Office Supplies,Binders,263.32,5,0.16,38.16,East,Samsung,New York City
CA-2020-01881,2023-10-05 19:36:20.890445232,First Class,CUST-1881,Customer 1881,Consumer,Illinois,Technology,Accessories,180.33,4,0.38,119.25,Central,Lenovo,Springfield
CA-2020-01882,2023-10-06 13:08:04.442221120,Standard Class,CUST-1882,Customer 1882,Corporate,New York,Office Supplies,Labels,385.1,3,0.24,-19.54,East,Microsoft,Rochester
CA-2020-01883,2023-10-07 06:39:47.993997008,First Class,CUST-1883,Customer 1883,Corporate,Illinois,Furniture,Furnishings,494.44,9,0.26,105.92,Central,HP,Springfield
CA-2020-01884,2023-10-08 00:11:31.545772896,Same Day,CUST-1884,Customer 1884,Corporate,Illinois,Office Supplies,Binders,37.77,4,0.33,-23.35,Central,Apple,Springfield
CA-2020-01885,2023-10-08 17:43:15.097548784,Second Class,CUST-1885,Customer 1885,Home Office,Florida,Technology,Machines,365.25,1,0.33,58.99,South,Lenovo,Orlando
CA-2020-01886,2023-10-09 11:14:58.649324672,Second Class,CUST-1886,Customer 1886,Home Office,California,Office Supplies,Paper,128.08,7,0.02,152.44,West,Samsung,Los Angeles
CA-2020-01887,2023-10-10 04:46:42.201100560,Standard Class,CUST-1887,Customer 1887,Consumer,Florida,Furniture,Bookcases,101.25,6,0.04,29.62,South,HP,Orlando
CA-2020-01888,2023-10-10 22:18:25.752876448,First Class,CUST-1888,Customer 1888,Corporate,New York,Technology,Accessories,281.99,8,0.39,-10.53,East,Microsoft,Buffalo
CA-2020-01889,2023-10-11 15:50:09.304652336,Standard Class,CUST-1889,Customer 1889,Consumer,Illinois,Technology,Machines,157.11,5,0.02,-15.1,Central,Apple,Springfield
CA-2020-01890,2023-10-12 09:21:52.856428224,Second Class,CUST-1890,Customer 1890,Corporate,Florida,Furniture,Chairs,84.09,3,0.18,92.81,South,Microsoft,Orlando
CA-2020-01891,2023-10-13 02:53:36.408204112,Same Day,CUST-1891,Customer 1891,Consumer,Texas,Technology,Copiers,427.96,6,0.05,-6.64,Central,Apple,Houston
CA-2020-01892,2023-10-13 20:25:19.959980000,First Class,CUST-1892,Customer 1892,Home Office,New York,Technology,Machines,498.2,5,0.49,105.28,East,HP,New York City
CA-2020-01893,2023-10-14 13:57:03.511755888,Same Day,CUST-1893,Customer 1893,Consumer,Florida,Technology,Accessories,155.99,8,0.2,-27.85,South,Samsung,Tampa
CA-2020-01894,2023-10-15 07:28:47.063531776,Second Class,CUST-1894,Customer 1894,Corporate,Illinois,Office Supplies,Paper,228.42,6,0.35,192.85,Central,Microsoft,Springfield
CA-2020-01895,2023-10-16 01:00:30.615307664,Same Day,CUST-1895,Customer 1895,Corporate,Texas,Office Supplies,Binders,332.51,2,0.44,97.88,Central,Lenovo,Houston
CA-2020-01896,2023-10-16 18:32:14.167083552,Standard Class,CUST-1896,Customer 1896,Corporate,California,Furniture,Chairs,357.92,5,0.01,26.16,West,Lenovo,San Diego
CA-2020-01897,2023-10-17 12:03:57.718859440,Same Day,CUST-1897,Customer 1897,Home Office,Florida,Furniture,Bookcases,234.33,7,0.13,169.19,South,Samsung,Miami
CA-2020-01898,2023-10-18 05:35:41.270635328,Second Class,CUST-1898,Customer 1898,Corporate,New York,Office Supplies,Binders,99.47,9,0.1,-100.0,East,HP,New York City
CA-2020-01899,2023-10-18 23:07:24.822411216,Second Class,CUST-1899,Customer 1899,Home Office,Illinois,Technology,Phones,14.77,4,0.08,13.45,Central,Microsoft,Chicago
CA-2020-01900,2023-10-19 16:39:08.374187104,Same Day,CUST-1900,Customer 1900,Home Office,Texas,Technology,Phones,492.14,8,0.08,35.45,Central,Dell,Houston
CA-2020-01901,2023-10-20 10:10:51.925962992,Same Day,CUST-1901,Customer 1901,Corporate,Texas,Office Supplies,Labels,77.63,9,0.4,124.51,Central,Samsung,Dallas
CA-2020-01902,2023-10-21 03:42:35.477738864,Standard Class,CUST-1902,Customer 1902,Corporate,New York,Technology,Phones,152.85,5,0.43,-42.25,East,Lenovo,Rochester
CA-2020-01903,2023-10-21 21:14:19.029514752,Second Class,CUST-1903,Customer 1903,Corporate,Illinois,Office Supplies,Storage,145.82,3,0.08,-28.31,Central,HP,Chicago
CA-2020-01904,2023-10-22 14:46:02.581290640,Standard Class,CUST-1904,Customer 1904,Consumer,Illinois,Furniture,Tables,23.66,4,0.14,59.08,Central,Dell,Springfield
CA-2020-01905,2023-10-23 08:17:46.133066528,Same Day,CUST-1905,Customer 1905,Corporate,New York,Office Supplies,Binders,428.25,1,0.18,185.77,East,HP,Buffalo
CA-2020-01906,2023-10-24 01:49:29.684842416,Same Day,CUST-1906,Customer 1906,Consumer,Florida,Furniture,Bookcases,254.31,3,0.39,112.0,South,Lenovo,Orlando
CA-2020-01907,2023-10-24 19:21:13.236618304,Same Day,CUST-1907,Customer 1907,Home Office,Texas,Technology,Accessories,298.19,8,0.34,86.07,Central,Dell,Houston
CA-2020-01908,2023-10-25 12:52:56.788394192,Second Class,CUST-1908,Customer 1908,Consumer,Florida,Office Supplies,Storage,31.01,1,0.48,69.26,South,Lenovo,Orlando
CA-2020-01909,2023-10-26 06:24:40.340170080,First Class,CUST-1909,Customer 1909,Corporate,Illinois,Technology,Copiers,295.95,6,0.31,46.26,Central,Samsung,Springfield
CA-2020-01910,2023-10-26 23:56:23.891945968,Standard Class,CUST-1910,Customer 1910,Home Office,New York,Technology,Copiers,222.53,6,0.26,22.37,East,HP,Buffalo
CA-2020-01911,2023-10-27 17:28:07.443721856,First Class,CUST-1911,Customer 1911,Home Office,California,Furniture,Bookcases,214.06,2,0.01,132.84,West,Dell,Los Angeles
CA-2020-01912,2023-10-28 10:59:50.995497744,Standard Class,CUST-1912,Customer 1912,Consumer,California,Technology,Accessories,74.95,7,0.1,50.09,West,HP,San Francisco
CA-2020-01913,2023-10-29 04:31:34.547273632,Same Day,CUST-1913,Customer 1913,Corporate,Illinois,Office Supplies,Storage,221.86,5,0.47,17.17,Central,Apple,Naperville
CA-2020-01914,2023-10-29 22:03:18.099049520,First Class,CUST-1914,Customer 1914,Home Office,Texas,Furniture,Chairs,304.63,9,0.02,-90.38,Central,Apple,Dallas
CA-2020-01915,2023-10-30 15:35:01.650825408,Second Class,CUST-1915,Customer 1915,Consumer,Illinois,Office Supplies,Binders,13.9,1,0.44,66.99,Central,Samsung,Naperville
CA-2020-01916,2023-10-31 09:06:45.202601296,Second Class,CUST-1916,Customer 1916,Consumer,California,Technology,Machines,259.86,8,0.32,-96.73,West,Samsung,Los Angeles
CA-2020-01917,2023-11-01 02:38:28.754377184,First Class,CUST-1917,Customer 1917,Consumer,Illinois,Office Supplies,Storage,329.97,3,0.23,52.91,Central,Apple,Naperville
CA-2020-01918,2023-11-01 20:10:12.306153072,Second Class,CUST-1918,Customer 1918,Home Office,New York,Technology,Phones,58.51,6,0.1,98.15,East,Dell,New York City
CA-2020-01919,2023-11-02 13:41:55.857928960,Standard Class,CUST-1919,Customer 1919,Corporate,New York,Office Supplies,Paper,157.64,8,0.25,-18.76,East,Dell,New York City
CA-2020-01920,2023-11-03 07:13:39.409704848,Second Class,CUST-1920,Customer 1920,Home Office,California,Office Supplies,Paper,45.06,1,0.11,20.82,West,HP,San Diego
